Gid	Name	CPM-N1	CPM-N2	CPM-N3	CPM-P1	CPM-P2	CPM-P3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Tag
ENSG00000018869.16	ZNF582	1.4102	0.6578	1.4325	0.511	1.3573	1.8041	114.8342	0.2712	0.3462	0.7834	0.4334	0.6732	NC
ENSG00000198440.9	ZNF583	2.748	2.3136	2.9403	1.0958	1.6929	3.4806	235.998	-0.2182	0.356	-0.6128	0.54	0.749	NC
ENSG00000198046.12	ZNF667	1.5367	1.4063	0.7916	0.2401	2.0658	1.5148	124.7975	0.001	0.6474	0.0016	0.9987	0.9995	NC
ENSG00000166770.11	ZNF667-AS1	1.9435	1.8826	1.3005	0.3263	1.9092	1.9913	153.9525	-0.3082	0.5582	-0.5521	0.5809	0.7772	NC
ENSG00000196263.8	ZNF471	1.609	1.8713	1.244	0.1785	1.5363	1.8637	135.9474	-0.5083	0.6478	-0.7847	0.4326	0.6724	NC
ENSG00000196867.8	ZFP28	3.0101	2.5518	2.9215	0.6033	2.8936	2.7827	240.101	-0.3729	0.4507	-0.8274	0.408	0.654	NC
ENSG00000197016.12	ZNF470	1.6	1.6558	1.3948	0.4494	1.9166	2.5785	157.2534	0.0702	0.5	0.1404	0.8883	0.9536	NC
ENSG00000197951.9	ZNF71	9.4101	5.3417	7.9351	1.8099	4.8103	5.9655	564.856	-0.6818	0.2898	-2.3522	0.0187	0.1129	NC
ENSG00000083844.10	ZNF264	40.9216	19.2572	43.2946	11.266	26.8405	34.3121	2797.9196	-0.2869	0.2699	-1.0633	0.2877	0.5435	NC
ENSG00000204524.7	ZNF805	29.1161	14.2104	34.0966	6.5688	18.4505	17.9219	1903.7845	-0.6054	0.3087	-1.9614	0.0498	0.2039	NC
ENSG00000197714.9	ZNF460	12.3841	4.4911	14.7205	6.2117000000000004	9.8815	14.4924	1009.9104	0.2805	0.3422	0.8196	0.4124	0.6576	NC
ENSG00000279541.1	AC005261.5	1.0757	0.8166	1.866	0.5848	1.2156	1.2084	112.0054	-0.0467	0.378	-0.1236	0.9016	0.9597	NC
ENSG00000268205.1	AC005261.1	14.2462	13.9496	18.3771	5.122	10.0754	14.5945	1268.4374	-0.506	0.3223	-1.5699	0.1164	0.3306	NC
ENSG00000178229.8	ZNF543	1.5367	0.9753	1.5079	0.4309	1.7899	1.4807	125.2763	0.0358	0.4147	0.0865	0.9311	0.971	NC
ENSG00000131845.14	ZNF304	7.2496	5.2623	5.5037	2.0008	6.9805	7.8036	569.9782	-0.0133	0.3844	-0.0346	0.9724	0.989	NC
ENSG00000256060.3	TRAPPC2B	1.9706	1.1681	1.1121	0.2709	1.0441	1.2935	109.9785	-0.6267	0.4606	-1.3606	0.1736	0.4134	NC
ENSG00000188785.12	ZNF548	34.3047	29.0673	27.5374	8.0155	22.8431	24.1767	2427.3058	-0.6194	0.365	-1.6972	0.0897	0.2856	NC
ENSG00000186272.12	ZNF17	2.4045	1.1455	2.0733	0.671	1.8644	2.6976	172.5949	0.0611	0.3446	0.1773	0.8592	0.9394	NC
ENSG00000186230.7	ZNF749	4.9265	3.3683	3.2608	0.8988	2.8638	2.9359	298.962	-0.6689	0.387	-1.7285	0.0839	0.2739	NC
ENSG00000197128.11	ZNF772	1.0938	1.0661	1.1874	0.6095	1.9316	2.1785	134.6118	0.5827	0.4081	1.4278	0.1533	0.3858	NC
ENSG00000105136.20	ZNF419	5.4327	2.9714	3.3927	1.0035	3.9974	4.0507	335.1884	-0.2618	0.4109	-0.6371	0.5241	0.7386	NC
ENSG00000152439.13	ZNF773	3.0553	3.2322	2.1676	1.0835	2.476	3.2508	260.746	-0.2543	0.4418	-0.5757	0.5648	0.7663	NC
ENSG00000121406.9	ZNF549	9.157	8.0068	8.5006	2.0008	6.4659	6.1952	667.0931	-0.7013	0.3756	-1.8669	0.0619	0.23	NC
ENSG00000251369.8	ZNF550	12.4383	11.7721	8.5383	2.2655	10.3365	9.7694	916.7915	-0.5341	0.4871	-1.0965	0.2729	0.5281	NC
ENSG00000083817.9	ZNF416	1.365	1.2022	1.6775	0.3632	0.8502	1.2425	109.3203	-0.6602	0.3666	-1.8011	0.0717	0.2504	NC
ENSG00000171649.12	ZIK1	1.7356	1.7806	1.4136	0.2093	1.6109	1.8637	139.9698	-0.4835	0.6012	-0.8042	0.4213	0.6638	NC
ENSG00000183647.10	ZNF530	2.1062	1.1568	1.6963	0.4556	1.4095	2.17	142.6201	-0.1849	0.3859	-0.4791	0.6319	0.811	NC
ENSG00000213762.12	ZNF134	13.8304	9.1296	11.5917	4.6542	11.9324	13.5648	1066.855	-0.0345	0.292	-0.1183	0.9059	0.9618	NC
ENSG00000121417.14	ZNF211	32.1624	12.2144	21.5059	7.1044	18.3386	21.5982	1795.7709	-0.2576	0.3188	-0.808	0.4191	0.6624	NC
ENSG00000204519.11	ZNF551	7.1593	4.2189	6.2199	1.6868	7.1669	6.0506	524.5664	-0.092	0.391	-0.2354	0.8139	0.9167	NC
ENSG00000179909.15	ZNF154	9.3649	5.9201	8.9718	0.8188	8.1961	11.0629	683.2437	-0.2757	0.6001	-0.4594	0.6459	0.8207	NC
ENSG00000083814.13	ZNF671	11.5795	7.8821	10.0838	2.3886	8.293	10.4757	815.4069	-0.3886	0.3643	-1.0668	0.2861	0.5418	NC
ENSG00000152443.13	ZNF776	26.8653	8.0522	13.7216	5.3006	10.687	13.8797	1242.4445	-0.4252	0.3722	-1.1426	0.2532	0.5069	NC
ENSG00000083828.16	ZNF586	31.4031	11.3978	19.0745	8.1448	16.2877	26.7723	1801.3801	-0.053900000000000003	0.3367	-0.1602	0.8728	0.9467	NC
ENSG00000178935.5	ZNF552	15.1863	6.1356	10.7435	3.7061	5.3994	8.595	799.2551	-0.5736	0.3025	-1.8963	0.0579	0.2217	NC
ENSG00000269343.8	ZNF587B	31.7827	14.8796	28.0086	8.7542	20.2478	24.6022	2061.0711	-0.2484	0.2526	-0.9832	0.3255	0.581	NC
ENSG00000204514.10	ZNF814	22.4179	13.3031	19.9415	6.4826	16.0044	21.828	1617.8183	-0.1677	0.2738	-0.6125	0.5402	0.749	NC
ENSG00000198466.12	ZNF587	40.0086	20.8563	36.3772	13.3592	19.8302	33.5206	2670.0234	-0.2972	0.2564	-1.1591	0.2464	0.4995	NC
ENSG00000269867.1	AC010326.3	4.5197	2.0301	4.1466	1.1574	1.6556	2.2466	253.4665	-0.7637	0.2984	-2.5594	0.0105	0.0784	NC
ENSG00000270804.1	AC010326.4	2.6305	0.8166	1.3194	0.591	0.7234	1.3871	119.1819	-0.5219	0.4375	-1.1929	0.2329	0.4851	NC
ENSG00000173480.11	ZNF417	35.1183	12.6794	22.7876	9.573	18.4058	27.8871	2023.292	-0.0912	0.3149	-0.2897	0.772	0.8937	NC
ENSG00000196724.12	ZNF418	3.4531	1.3156	2.2618	0.2586	1.4916	3.6848	185.9663	-0.3556	0.6166	-0.5768	0.5641	0.7658	NC
ENSG00000152454.4	ZNF256	8.2892	3.2436	5.5226	1.2128	4.6984	5.574	444.676	-0.4123	0.4035	-1.0217	0.3069	0.5624	NC
ENSG00000166704.11	ZNF606	5.3604	4.4004	4.5801	1.2251	3.9526	4.9783	400.937	-0.4275	0.3852	-1.1099	0.2671	0.5221	NC
ENSG00000176593.8	AC008969.1	7.0327	3.5271	6.7665	1.5945	5.2577	6.5441	485.4648	-0.2092	0.3394	-0.6166	0.5375	0.7473	NC
ENSG00000176293.19	ZNF135	1.2203	1.4517	0.999	0.1662	1.2678	1.4722	108.0589	-0.4272	0.6289	-0.6793	0.497	0.7203	NC
ENSG00000121413.12	ZSCAN18	12.0677	11.171	8.444	1.6807	7.8829	8.9184	825.7841	-0.7846	0.4912	-1.5973	0.1102	0.3209	NC
ENSG00000181894.15	ZNF329	12.6462	8.9595	9.1791	1.8838	5.4292	5.7017	715.2773	-1.1117	0.3518	-3.16	0.0016	0.0224	NC
ENSG00000171606.18	ZNF274	29.6042	23.1132	22.3918	8.1509	21.1428	24.4405	2141.7192	-0.3652	0.3453	-1.0578	0.2901	0.5459	NC
ENSG00000198131.14	ZNF544	7.096	7.315	9.3865	1.9823	6.8313	8.2036	667.9556	-0.4181	0.3995	-1.0466	0.2953	0.551	NC
ENSG00000268516.2	AC020915.2	2.757	2.3136	3.355	0.9727	2.4834	2.7147	240.9926	-0.2854	0.325	-0.8783	0.3798	0.6295	NC
ENSG00000278129.2	ZNF8	15.7467	8.8121	14.9279	5.319	10.3812	14.5945	1136.4654	-0.1671	0.23	-0.7264	0.4676	0.6987	NC
ENSG00000267216.1	ZNF8-ERVK3-1	1.7627	0.5217	1.6021	0.5848	1.2007	2.0083	120.8723	0.2195	0.4029	0.5448	0.5859	0.7809	NC
ENSG00000142396.10	ERVK3-1	23.0416	5.2283	13.6462	5.5653	10.9778	16.0497	1168.9369	-0.0616	0.4108	-0.15	0.8808	0.9499	NC
ENSG00000283103.3	AC010642.2	11.0462	2.3703	5.3529	2.9489	4.2957	7.8121	535.8412	0.0028	0.4524	0.0063	0.995	0.9976	NC
ENSG00000182318.6	ZSCAN22	2.6305	1.4743	2.2806	0.9912	1.8943	2.5189	194.1404	-0.0193	0.273	-0.0707	0.9437	0.9766	NC
ENSG00000268895.6	A1BG-AS1	1.365	0.7485	0.8105	0.4125	1.2007	1.5148	98.6232	0.227	0.4045	0.5613	0.5746	0.7731	NC
ENSG00000083845.9	RPS5	314.6817	305.825	255.8281	92.0796	255.4134	241.2227	24825.9047	-0.4726	0.3956	-1.1947	0.2322	0.4843	NC
ENSG00000171574.18	ZNF584	2.1333	1.4743	2.2806	0.5972	1.156	1.702	152.0147	-0.581	0.2984	-1.9474	0.0515	0.2076	NC
ENSG00000232098.3	AC012313.1	7.9547	7.2356	7.3131	1.89	5.5933	5.5825	592.0456	-0.6775	0.3728	-1.8172	0.0692	0.2454	NC
ENSG00000249471.8	ZNF324B	4.7276	3.0054	4.9948	1.6191	3.7065	4.5954	369.6206	-0.1634	0.2627	-0.6222	0.5338	0.7446	NC
ENSG00000083812.12	ZNF324	22.6438	9.6967	16.1153	5.0543	12.6558	11.982	1257.4879	-0.4517	0.3056	-1.4781	0.1394	0.3654	NC
ENSG00000083838.16	ZNF446	5.7039	3.0508	4.0712	1.262	3.5424	3.7359	345.8423	-0.4046	0.3231	-1.2521	0.2105	0.4593	NC
ENSG00000083807.10	SLC27A5	1.7627	1.429	1.2628	0.314	1.3275	1.4041	122.8428	-0.4993	0.4694	-1.0638	0.2874	0.5432	NC
ENSG00000119574.13	ZBTB45	4.0135	3.9921	5.2587	1.4714	3.095	5.2762	380.2692	-0.333	0.3613	-0.9216	0.3567	0.6092	NC
ENSG00000130726.12	TRIM28	168.5317	111.6535	133.8607	48.0068	116.2441	127.198	11645.457	-0.333	0.2897	-1.1495	0.2504	0.5039	NC
ENSG00000130724.9	CHMP2A	72.7676	29.7365	51.6632	47.4404	54.9786	76.9979	5744.732	0.5829	0.3399	1.715	0.0864	0.279	NC
ENSG00000130725.8	UBE2M	46.8967	23.0112	38.6579	32.93	36.9234	44.1836	3889.9544	0.4554	0.3495	1.3029	0.1926	0.4384	NC
ENSG00000267858.6	MZF1-AS1	6.2915	2.6878	4.5236	1.2559	1.5065	1.6594	289.3604	-1.2218	0.3757	-3.252	0.0011	0.0178	NC
ENSG00000099326.9	MZF1	36.0765	18.5995	36.3207	10.004	31.1361	33.9376	2656.3384	-0.0876	0.3059	-0.2863	0.7746	0.8949	NC
ENSG00000213753.11	CENPBD1P1	22.7704	8.2223	21.7132	7.9724	15.3257	15.5817	1483.7105	-0.1002	0.3166	-0.3163	0.7517	0.8825	NC
ENSG00000196476.12	C20orf96	3.5073	1.2362	2.5068	2.284	3.9675	7.4377	343.3966	1.1474	0.3493	3.2849	0.001	0.0164	NC
ENSG00000247315.4	ZCCHC3	18.1241	16.4787	28.4986	6.2486	12.9243	18.1347	1639.3226	-0.5899	0.3171	-1.8602	0.0629	0.2321	NC
ENSG00000225377.6	NRSN2-AS1	1.3559	1.0207	1.1497	0.6587	1.4543	1.6594	123.2018	0.2681	0.3419	0.784	0.4331	0.6729	NC
ENSG00000177732.8	SOX12	6.9061	13.031	10.8943	1.5637	5.2577	5.6931	743.4826	-1.315	0.5151	-2.553	0.0107	0.0794	NC
ENSG00000101255.11	TRIB3	3.6791	2.7332	3.8828	3.2751	4.2808	5.6166	411.0412	0.6346	0.3184	1.9928	0.0463	0.1954	NC
ENSG00000125826.20	RBCK1	99.2261	50.5021	82.1032	44.1345	94.8254	85.5674	7641.44	0.2303	0.2777	0.8295	0.4068	0.6529	NC
ENSG00000125875.14	TBC1D20	70.4355	33.2182	52.0213	28.362	52.167	61.5268	4941.8037	0.1366	0.2587	0.5279	0.5976	0.7886	NC
ENSG00000101266.19	CSNK2A1	84.9257	47.6214	84.9116	52.8518	83.0198	121.9814	7980.33	0.5027	0.2308	2.178	0.0294	0.1493	NC
ENSG00000271303.1	SRXN1	0.687	0.5217	1.4702	0.591	1.7824	1.1148	103.5925	0.6727	0.4874	1.3802	0.1675	0.4047	NC
ENSG00000125898.13	FAM110A	31.5658	7.6099	35.8495	16.6281	20.039	36.6268	2398.6078	0.3551	0.452	0.7855	0.4321	0.672	NC
ENSG00000101278.6	RPS10P5	2.513	0.499	2.0733	1.1389	1.4244	2.1956	160.111	0.3155	0.4764	0.6624	0.5077	0.728	NC
ENSG00000125818.18	PSMF1	66.0423	104.7581	73.3765	140.3142	120.0401	97.3877	11985.0432	0.8823	0.5983	1.4748000000000001	0.1403	0.3667	NC
ENSG00000215388.3	ACTG1P3	2.296	0.9753	2.2241	0.9296	2.4312	2.4849	184.3113	0.3434	0.3257	1.0542	0.2918	0.5475	NC
ENSG00000101298.15	SNPH	15.0145	11.0916	16.5677	1.9762	10.6422	3.3274	951.5987	-1.2163	0.5554	-2.1898	0.0285	0.1468	NC
ENSG00000234684.7	SDCBP2-AS1	8.94	4.0034	8.5948	4.1617	8.3303	10.3736	728.6859	0.3521	0.2552	1.3796	0.1677	0.4048	NC
ENSG00000088832.17	FKBP1A	125.2236	38.6506	137.7057	89.1677	128.5569	210.4592	12068.7052	0.8484	0.3727	2.2765	0.0228	0.1276	NC
ENSG00000088833.17	NSFL1C	66.4762	28.058	50.1365	52.0576	47.3419	87.0226	5753.6497	0.7345	0.3751	1.9582	0.0502	0.2046	NC
ENSG00000196209.13	SIRPB2	33.9612	3.9807	22.1845	50.0999	21.9706	88.3672	3941.5823	1.9252	0.6731	2.8601	0.0042	0.0434	NC
ENSG00000242324.1	AL049634.1	0.8587	0.034	0.4147	1.5514	0.9471	2.553	116.0654	2.4863	0.7891	3.1509	0.0016	0.0229	NC
ENSG00000125900.13	SIRPD	0.678	0.0567	0.6031	1.5945	1.156	3.4635	133.4939	2.6673	0.6796	3.925	1e-4	0.0027	Up
ENSG00000101307.15	SIRPB1	83.4252	9.6626	45.1417	48.3454	50.1684	110.8249	5726.307	1.0184	0.5772	1.7644	0.0777	0.2612	NC
ENSG00000089012.14	SIRPG	9.0395	17.4994	8.3121	1.9823	19.4797	5.9655	1096.9218	-0.4137	0.7513	-0.5506	0.5819	0.7779	NC
ENSG00000237914.5	SIRPG-AS1	2.4678	2.6311	1.7906	0.6279	5.735	2.3062	262.6874	0.3486	0.6598	0.5283	0.5973	0.7884	NC
ENSG00000286288.1	AL109809.5	4.6734	0.3289	2.2806	1.2374	1.3499	1.3786	178.1149	-0.2941	0.6988	-0.4209	0.6738	0.8379	NC
ENSG00000232528.3	AL109809.1	5.9299	0.3176	1.2063	1.1081	0.7458	1.4212	166.2779	-0.5946	0.8148	-0.7297	0.4656	0.6969	NC
ENSG00000276649.1	AL117335.1	3.3988	0.30620000000000003	1.3571	1.1204	1.2827	1.7701	149.2495	0.2162	0.6477	0.3337	0.7386	0.8751	NC
ENSG00000198053.11	SIRPA	157.3951	15.3672	95.674	146.9999	161.2666	276.9048	14663.6979	1.5973	0.6004	2.6603	0.0078	0.0646	NC
ENSG00000125834.13	STK35	57.9972	18.883	40.015	20.2788	37.1769	38.1756	3479.7029000000002	0.0536	0.3342	0.1603	0.8726	0.9467	NC
ENSG00000125835.18	SNRPB	41.3284	39.5465	53.548	17.8101	42.0767	44.6431	4002.9805	-0.2024	0.3214	-0.6299	0.5288	0.7417	NC
ENSG00000088876.12	ZNF343	6.5626	4.2302	4.6367	2.1055	5.6679	7.259	500.1365	0.0875	0.3391	0.2582	0.7963	0.9075	NC
ENSG00000101361.17	NOP56	74.7202	52.4301	58.769	25.9734	64.5917	81.2784	5917.2547	0.0206	0.3096	0.0665	0.947	0.978	NC
ENSG00000101365.21	IDH3B	81.4094	40.2724	73.6403	35.8912	67.5002	93.8901	6449.7495	0.255	0.2264	1.1263	0.26	0.5143	NC
ENSG00000088881.20	EBF4	5.1435	5.353	5.4283	0.3386	1.5214	2.6211	330.9653	-1.8745	0.5115	-3.6649	2e-4	0.0059	Down
ENSG00000132635.17	PCED1A	51.552	41.9735	50.6077	10.9828	41.7635	45.4601	3940.2589	-0.4744	0.3831	-1.2382	0.21560000000000001	0.4651	NC
ENSG00000215305.10	VPS16	51.1543	24.1453	46.2914	23.1415	35.7898	53.8424	3865.978	0.1665	0.2487	0.6696	0.5031	0.725	NC
ENSG00000132670.20	PTPRA	96.6318	57.5563	105.5128	51.1772	66.6202	105.0467	8077.6935	0.0629	0.2722	0.2311	0.8172	0.9184	NC
ENSG00000125901.6	MRPS26	9.7807	8.8121	11.4032	3.3983	8.8971	12.5096	899.6084	-0.1777	0.3404	-0.5221	0.6016	0.7911	NC
ENSG00000235958.5	UBOX5-AS1	3.3988	1.6558	4.1278	1.6991	2.7295	3.3614	280.0933	0.0827	0.3031	0.273	0.7849	0.9006	NC
ENSG00000185019.17	UBOX5	10.5129	5.2056	10.4985	4.0816	7.5995	10.5183	788.4917	0.0103	0.2399	0.0429	0.9658	0.9863	NC
ENSG00000215251.4	FASTKD5	55.4028	18.9284	43.9166	27.5309	37.52	48.4045	3868.5344	0.3117	0.3336	0.9344	0.3501	0.6032	NC
ENSG00000088899.15	LZTS3	4.8361	10.1049	4.5424	1.0589	4.6835	3.0636	506.4027	-1.2079	0.6326	-1.9093	0.0562	0.218	NC
ENSG00000198171.13	DDRGK1	24.8766	19.2346	30.7416	19.1276	28.8914	39.8265	2782.4121	0.4735	0.2766	1.7122	0.0869	0.28	NC
ENSG00000125877.13	ITPA	19.6518	14.5507	22.7311	10.5273	26.2215	29.0955	2043.4831	0.3884	0.2765	1.4046	0.1601	0.3952	NC
ENSG00000088854.12	C20orf194	24.5693	6.9975	28.9133	19.4477	24.2676	47.128	2501.4923	0.9402	0.421	2.2332	0.0255	0.1364	NC
ENSG00000088812.18	ATRN	47.3668	17.1138	44.5385	23.1046	47.5581	65.9775	3988.9903	0.5957	0.3019	1.973	0.0485	0.2007	NC
ENSG00000088827.12	SIGLEC1	15.123	0.8959	18.7918	514.6659	39.2427	89.7713	18693.8341	5.3012	1.0955	4.8391	NA	NA	NC
ENSG00000132622.11	HSPA12B	0.8407	0.431	1.0178	0.8619	0.7458	2.553	107.4499	1.1069	0.4782	2.3147	0.0206	0.1206	NC
ENSG00000101220.17	C20orf27	17.7806	9.8441	23.6169	44.8732	20.0987	54.787	3248.9649	1.6994	0.533	3.1881	0.0014	0.021	NC
ENSG00000125817.8	CENPB	39.4301	33.91	59.8057	24.7668	47.67	57.2719	4412.1614	0.1783	0.2972	0.6001	0.5484	0.7547	NC
ENSG00000101224.17	CDC25B	243.3874	207.5427	211.6099	37.5164	173.1916	112.646	16267.3693	-0.9327	0.4531	-2.0583	0.0396	0.1778	NC
ENSG00000275491.1	LINC01730	2.3141	2.2682	1.7906	0.4125	1.4095	0.6893	151.3136	-1.1945	0.5214	-2.2908	0.022	0.1248	NC
ENSG00000125843.11	AP5S1	8.5784	5.353	8.4252	4.4448	8.211	10.5183	761.59	0.2803	0.2341	1.1972	0.2312	0.4834	NC
ENSG00000088888.18	MAVS	147.298	82.6542	146.9225	75.5869	119.1079	177.1258	12455.8099	0.2341	0.2303	1.0163	0.3095	0.5644	NC
ENSG00000125779.22	PANK2	37.5138	19.0077	40.0527	18.6412	26.8032	42.7369	3049.8899	0.1504	0.2631	0.5718	0.5675	0.7682	NC
ENSG00000101236.17	RNF24	253.9998	24.8371	90.6792	99.2333	66.3069	136.9419	11112.9072	0.2667	0.6648	0.4011	0.6883	0.8464	NC
ENSG00000226608.3	FTLP3	8.4248	0.6238	1.1874	16.3019	10.1575	16.0157	1038.8842	2.6917	0.8069	3.336	8e-4	0.0143	NC
ENSG00000088826.18	SMOX	20.5648	10.4452	24.2012	142.9922	19.2186	37.5543	6192.7793	2.7072	0.8522	3.1767	0.0015	0.0217	NC
ENSG00000171867.17	PRNP	114.765	47.6554	113.938	52.4762	81.4387	123.726	8731.494	0.1963	0.278	0.7062	0.4801	0.7081	NC
ENSG00000101265.16	RASSF2	427.5755	51.33	234.6991	313.4599	247.1427	657.8266	32529.3156	1.2171	0.5967	2.0397	0.0414	0.1826	NC
ENSG00000089057.15	SLC23A2	76.4648	23.0792	61.4078	33.2748	63.7638	97.7707	5735.8674	0.5553	0.3402	1.6323	0.1026	0.3083	NC
ENSG00000089063.15	TMEM230	63.6559	34.8059	57.2989	35.6265	68.4548	95.7198	5912.3286	0.5782	0.2237	2.5846	0.0098	0.0749	NC
ENSG00000132646.11	PCNA	13.8304	7.213	13.0807	6.538	27.5191	26.2106	1530.8993	0.9781	0.3777	2.5895	0.0096	0.0742	NC
ENSG00000101290.14	CDS2	193.4625	46.3852	116.8407	81.5278	108.1897	155.0681	11545.7196	0.3394	0.4088	0.8302	0.4064	0.6526	NC
ENSG00000205181.7	LINC00654	4.809	0.6351	3.2419	1.4775	1.857	2.7998	234.2313	-0.058	0.5479	-0.1059	0.9157	0.9648	NC
ENSG00000125772.13	GPCPD1	254.976	58.8832	223.9933	145.2823	212.1807	270.667	19328.262	0.6314	0.4172	1.5136	0.1301	0.3516	NC
ENSG00000233578.1	EIF4EP1	5.722	0.8846	3.9581	2.5918	3.893	5.0464	360.3655	0.547	0.5012	1.0914	0.2751	0.5307	NC
ENSG00000171984.15	SHLD1	3.7695	4.0941	3.1665	5.3375	6.4808	5.1655	531.0157	0.9154	0.4977	1.8392	0.0659	0.2384	NC
ENSG00000089195.15	TRMT6	14.3185	8.4832	16.3038	47.2495	20.1658	35.7758	2906.057	1.9632	0.573	3.4263	6e-4	0.0114	NC
ENSG00000125885.13	MCM8	4.8723	3.7879	4.9571	1.5575	2.8787	3.5997	359.981	-0.5624	0.2869	-1.9602	0.05	0.204	NC
ENSG00000088766.12	CRLS1	2.1062	3.0621	3.977	3.8662	3.5723	7.2249	427.2841	0.8972	0.4751	1.8887	0.0589	0.2237	NC
ENSG00000125827.9	TMX4	157.2233	49.4587	139.7036	60.5656	58.3495	109.9228	9347.1458	-0.2003	0.3997	-0.5012	0.6162	0.8016	NC
ENSG00000182621.18	PLCB1	14.9693	5.886	23.5792	5.9778	9.3669	31.7761	1400.6407	0.2606	0.5088	0.5121	0.6086	0.7962	NC
ENSG00000125869.10	LAMP5	1.7898	0.2495	1.2251	0.3201	1.5288	2.5445	114.1595	0.6187	0.6388	0.9686	0.3327	0.5886	NC
ENSG00000132623.16	ANKEF1	2.3955	2.5404	2.1299	0.671	2.3044	2.3062	207.5012	-0.3678	0.4465	-0.8238	0.41	0.6556	NC
ENSG00000125863.20	MKKS	7.5389	6.4985	6.1634	6.3841	7.9052	19.4622	918.0473	0.8538	0.4046	2.1102	0.0348	0.1648	NC
ENSG00000149346.15	SLX4IP	11.3536	4.9107	11.6483	6.5257	9.0985	16.1859	984.8143	0.4748	0.3013	1.5761	0.115	0.3284	NC
ENSG00000235036.4	AL035456.1	2.1333	0.6578	2.1299	1.2066	1.32	1.685	153.3055	0.2215	0.4366	0.5074	0.6119	0.7986	NC
ENSG00000101384.12	JAG1	7.6926	0.9413	3.977	11.1921	7.8232	19.0112	910.0321	2.0854	0.6082	3.4289	6e-4	0.0113	NC
ENSG00000132640.15	BTBD3	6.6982	2.1548	7.7278	4.9681	7.413	11.8033	674.8107	0.8819	0.3726	2.3666	0.018	0.1103	NC
ENSG00000089123.16	TASP1	5.2158	4.4797	5.8618	1.6991	4.5269	4.7571	439.5879	-0.3543	0.3271	-1.0832	0.2787	0.5343	NC
ENSG00000089048.14	ESF1	7.8191	17.5334	19.5834	3.8538	6.9133	9.88	1127.7701	-1.0419	0.5083	-2.05	0.0404	0.1799	NC
ENSG00000101247.18	NDUFAF5	14.4451	5.4891	15.7195	5.553	12.8646	14.6711	1104.2973	0.1755	0.3171	0.5535	0.5799	0.7766	NC
ENSG00000172264.17	MACROD2	1.0757	1.3042	1.4702	0.2463	2.5058	3.6678	161.097	0.6434	0.6655	0.9668	0.3337	0.5894	NC
ENSG00000089177.18	KIF16B	12.1129	8.6533	13.8724	7.3383	11.6416	17.8113	1199.5703	0.3057	0.2605	1.1736	0.2406	0.4935	NC
ENSG00000125870.11	SNRPB2	23.8009	21.3327	28.0463	20.2604	32.7172	42.5922	2918.0919	0.5922	0.3021	1.96	0.05	0.204	NC
ENSG00000125864.14	BFSP1	2.6576	1.3836	3.9581	0.1785	1.2231	0.6978	153.3851	-1.7266	0.5464	-3.1596	0.0016	0.0224	NC
ENSG00000125868.16	DSTN	49.3193	30.1561	52.3794	12.1648	32.5307	37.4522	3441.0035	-0.4984	0.2688	-1.8542	0.0637	0.234	NC
ENSG00000125844.16	RRBP1	73.7168	32.2315	93.3557	84.0087	74.5105	170.7178	9077.8867	1.0802	0.4024	2.684	0.0073	0.0616	NC
ENSG00000089006.16	SNX5	56.117	27.7518	52.3229	34.4691	55.62	95.3709	5329.6356	0.681	0.2563	2.6569	0.0079	0.065	NC
ENSG00000212232.1	SNORD17	0.1808	1.5651	5.9561	0.2524	0.4176	0.6638	139.9357	-2.287	0.8987	-2.5449	0.0109	0.0803	NC
ENSG00000125871.14	MGME1	12.131	5.5572	8.9529	10.4041	13.2823	25.8447	1294.6806	1.152	0.3159	3.6468	3e-4	0.0063	Up
ENSG00000149474.13	KAT14	11.4168	8.4038	11.2147	4.728	10.3663	14.3392	1000.0352	0.0757	0.2785	0.2718	0.7858	0.9011	NC
ENSG00000125846.15	ZNF133	8.6146	4.7066	8.4063	2.795	6.794	10.6885	672.7085	0.0609	0.2972	0.2048	0.8377	0.9285	NC
ENSG00000089091.16	DZANK1	3.6971	1.8032	3.7508	1.2189	1.7302	3.4721	251.6485	-0.2871	0.3197	-0.8981	0.3691	0.6204	NC
ENSG00000132664.12	POLR3F	9.7897	6.9635	8.8587	4.4879	6.9208	10.4842	798.9544	-0.0195	0.2821	-0.0692	0.9448	0.9769	NC
ENSG00000089050.16	RBBP9	7.7559	4.7973	7.8032	2.6718	5.116	9.5481	608.6112	-0.0758	0.2988	-0.2538	0.7996	0.9094	NC
ENSG00000101310.17	SEC23B	29.0709	11.2277	32.6453	34.2721	37.4976	78.7339	3813.7615	1.3754	0.3697	3.7199	2e-4	0.005	Up
ENSG00000232388.4	SMIM26	8.4519	4.6272	5.4283	4.6049	6.3988	11.5565	692.0973	0.5005	0.3305	1.5141	0.13	0.3515	NC
ENSG00000125821.12	DTD1	6.1468	4.0374	6.6346	2.9119	4.5194	7.1143	520.8915	0.0178	0.2623	0.0678	0.9459	0.9775	NC
ENSG00000273148.1	LINC00653	6.9333	3.4817	4.222	1.4098	2.3641	3.6678	357.5035	-0.7622	0.3237	-2.355	0.0185	0.1125	NC
ENSG00000185052.12	SLC24A3	5.0169	0.2949	7.2754	1.0158	0.4475	7.9653	310.7937	-0.2149	0.9681	-0.222	0.8243	0.9217	NC
